[INFO](2026-06-03 00:17:21.746)	 LLA:LLA:start command(from ): Update[]
[INFO](2026-06-03 07:37:16.486)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:16.497)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:20.221)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:20.221)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:20.233)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:23.957)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:23.957)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:23.981)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:27.707)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:27.707)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:27.713)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:31.435)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:31.436)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:31.493)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:35.218)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:35.218)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:35.261)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:39.005)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:39.006)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:39.033)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:42.764)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:42.765)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:42.791)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:46.519)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:46.520)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:46.564)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:50.299)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:50.299)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:50.345)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:54.087)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:54.087)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:54.093)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:37:57.819)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:37:57.820)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:37:57.863)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:01.591)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:01.592)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:01.641)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:05.366)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:05.367)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:05.411)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:09.149)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:09.149)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:09.166)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:12.895)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:12.896)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:12.927)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:16.661)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:16.661)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:16.667)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:20.396)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:20.396)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:20.417)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 07:38:20.449)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 07:38:24.165)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:24.165)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:24.173)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:27.901)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:27.901)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:27.907)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:31.631)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:31.632)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:31.672)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:35.400)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:35.401)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:35.447)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:39.176)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:39.177)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:39.205)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:42.941)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:42.942)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:42.975)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:46.703)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:46.703)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:46.737)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:50.469)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:50.470)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:50.519)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:54.255)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:54.256)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:54.301)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:38:58.044)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:38:58.045)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:38:58.079)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:01.798)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:01.798)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:01.806)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:05.523)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:05.523)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:05.533)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:09.260)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:09.260)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:09.283)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:13.010)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:13.010)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:13.017)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:16.735)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:16.735)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:16.761)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:20.483)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:20.483)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:20.502)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:24.220)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:24.220)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:24.227)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:27.949)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:27.949)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:27.962)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:31.681)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:31.681)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:31.690)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:35.413)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:35.413)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:35.420)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 07:39:35.434)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 07:39:39.143)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:39.143)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:39.149)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:42.867)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:42.867)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:42.873)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:46.593)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:46.593)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:46.599)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:50.329)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:50.329)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:50.335)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:54.054)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:54.054)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:54.063)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:39:57.782)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:39:57.782)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:39:57.790)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:01.508)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:01.508)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:01.514)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:05.231)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:05.232)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:05.253)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:08.975)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:08.975)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:08.981)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:12.866)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:12.869)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:12.877)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:16.610)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:16.610)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:16.617)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:20.335)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:20.336)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:20.357)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:24.079)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:24.079)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:24.089)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:27.806)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:27.806)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:27.812)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:31.531)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:31.531)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:31.538)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:35.258)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:35.258)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:35.264)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:38.980)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:38.980)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:38.987)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:42.706)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:42.707)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:42.727)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:46.445)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:46.445)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:46.451)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:50.168)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:50.168)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:50.175)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 07:40:50.188)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 07:40:53.902)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:53.902)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:53.907)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:40:57.625)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:40:57.625)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:40:57.633)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:01.359)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:01.359)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:01.369)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:05.091)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:05.092)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:05.109)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:08.833)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:08.833)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:08.847)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:12.566)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:12.566)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:12.589)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:16.327)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:16.327)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:16.339)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:20.058)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:20.058)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:20.070)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:23.800)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:23.800)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:23.821)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:27.556)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:27.556)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:27.566)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:31.304)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:31.304)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:31.313)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:35.037)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:35.037)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:35.066)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:38.790)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:38.790)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:38.801)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:42.520)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:42.520)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:42.533)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:46.256)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:46.256)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:46.265)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:49.987)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:49.987)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:50.000)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:53.718)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:53.718)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:53.725)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:41:57.443)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:41:57.443)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:41:57.449)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:42:01.167)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:42:01.167)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:42:01.173)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:42:04.891)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:42:04.891)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:42:04.897)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 07:42:04.911)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 07:42:08.628)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:42:08.628)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:42:08.635)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:42:12.369)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:42:12.369)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:42:12.379)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:42:16.099)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:42:16.099)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:42:16.107)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:42:19.846)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:42:19.847)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 07:42:19.873)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 07:42:23.605)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 07:42:23.605)	 LLA:step 1051 WTR空闲，准备取片.
